video_id,title,label,tactic_label,tds_score,frame_dir,audit_status
69FUjUnwIS0,বেসরকারিভাবে নির্বাচিত হয়েছেন আওয়ামী লীগের প্রার্থী নুর উদ্দিন চৌধুরী নয়ন || Laxmipur || Election,non_clickbait,,0.5319288372993469,data/extracted_frames/69FUjUnwIS0,live
7p_OX_Dtmkw,"পায়খানার রাস্তায় ব্যথার ঘরোয়া সমাধান (গেজ বা এনাল ফিশার) - ডা. তাসনিম জারা (চিকিৎসক, ইংল্যান্ড)",non_clickbait,,0.0496965646743774,data/extracted_frames/7p_OX_Dtmkw,live
8-YmrdtPzx0,পৃথিবীর সবচেয়ে ভয়ংকর ১০টি যুদ্ধ বিমান! যা কোন দেশকে নিমিষেই শেষ করে দিতে পারে। Top 10 Fighter Jet,clickbait,,0.3657631874084472,data/extracted_frames/8-YmrdtPzx0,live
95vimI2OIUk,কে এই যুবক!!  অতিরিক্ত সুন্দর হওয়ার অপরাধে সৌদি আরব থেকে বের করে দিল যাকে ।। bangla exclusive info,clickbait,,0.8700360059738159,data/extracted_frames/95vimI2OIUk,live
CAPNGvKji0A,বাংলাদেশের প্রধান গোয়েন্দা সংস্থা DGFI’র রোমাঞ্চকর ইতিহাস,non_clickbait,,0.2997757196426391,data/extracted_frames/CAPNGvKji0A,live
Cwi8KxAqaho,এক স্বার্থপর প্রেমিকার জন্য কিডনী বিক্রির বাস্তব ঘটনা। যা সারা দুনিয়ার মানুষকে স্তব্ধ করে দিয়েছিল,clickbait,,0.3534415364265442,data/extracted_frames/Cwi8KxAqaho,live
DHaQUpweOi8,ব্রেকিং নিউজ! ২০০ গাছ লাগিয়ে ১১ কোটি টাকার দূর্নীতি! দূর্নীতিতে দেশটা শেষ! এমপি বুবলির ভয়াবহ কান্ড,clickbait,,0.2346555590629577,data/extracted_frames/DHaQUpweOi8,live
EU7eDuoYFhs,"বুড়িগঙ্গায় দূষণ কমেছে, ফিরেছে পানির আদর্শ মান || #Buriganga River",non_clickbait,,0.5543666183948517,data/extracted_frames/EU7eDuoYFhs,live
EwXx4FFKFzY,পৃথিবীর সেরা ১০ ধনী নারী ।। The 10 richest women in the world ।। Ruposhi Bangla Tv ।।,clickbait,,0.0544125437736511,data/extracted_frames/EwXx4FFKFzY,live
G32u58Vz_uM,শুরু হয়ে গেছে বিএনপি-ঐক্যফ্রন্টের পুনরায় নির্বাচনের বিশাল কর্মসূচি।লীগ সরকার গঠনের আগেই কঠোর আন্দোলন,clickbait,,0.8455889523029327,data/extracted_frames/G32u58Vz_uM,live
H7LYtGa2gJA,"ঈদ সামনে রেখে দাম বেড়েছে ভোজ্যতেল, চিনি, ডাল, মসলা আর মুরগির || Market Price",non_clickbait,,0.7601856589317322,data/extracted_frames/H7LYtGa2gJA,live
L7PkK6GqpXA,"(LIVE) দাঁড়িয়ে থাকা ট্রাকে বাসের ধাক্কায় নিহত ৫, আহত ১৩ জন ।। Mymensingh Inccident",non_clickbait,,0.5986267030239105,data/extracted_frames/L7PkK6GqpXA,live
LLN7I6nRPpg,ইতিহাসের সবচেয়ে দীর্ঘতম বন্যার কবলে পরতে যাচ্ছে বাংলাদেশ। ৮৮ বন্যার পর সবচেয়ে দীর্ঘস্থায়ী হবে এটি,clickbait,,0.7802122533321381,data/extracted_frames/LLN7I6nRPpg,live
LRPXOE9Uxp4,"(BREAKING) সোমবার থেকে সীমিত পরিসরে, বৃহস্পতিবার থেকে সর্বাত্মক লকডাউন ।। Lockdown Bangladesh",non_clickbait,,0.795448824763298,data/extracted_frames/LRPXOE9Uxp4,live
LwXoyvLbdMI,এই মাত্র পাওয়া খবর মালয়েশিয়া থেকে ফেরত আসতে হবে আড়াই লাখ অবৈধ বাংলাদেশিকে। Probashi News,clickbait,,0.8278050124645233,data/extracted_frames/LwXoyvLbdMI,live
M2M1HYN_jhA,"দু'টি বোমা নিষ্ক্রিয় করা হয়েছে, বাড়ি ঘিরে থমথমে অবস্থা || [Narayanganj Drive]",non_clickbait,,0.5401645600795746,data/extracted_frames/M2M1HYN_jhA,live
MHoVp3V7txU,সীমান্তবর্তী জেলা চাঁপাইনবাবগঞ্জে শনাক্তের হার ৫০ শতাংশের বেশি || Chapainawabganj,non_clickbait,,0.7891571223735809,data/extracted_frames/MHoVp3V7txU,live
NMZSw7qrEWY,জুলাইতে সব মিলিয়ে এক কোটি ৯ লাখ ডোজ টিকা আসবে || Vaccine Coming,non_clickbait,,0.553887665271759,data/extracted_frames/NMZSw7qrEWY,live
NQSboSG85a0,সারাদেশে বৃহস্পতিবার থেকে লকডাউন || লকডাউনে যা যা খোলা থাকবে || আজকের লকডাউন খবর ২০২১|| Ajker khobor,clickbait,,0.1555932760238647,data/extracted_frames/NQSboSG85a0,live
Nimw7-mZTSw,কাতারের মাথা নষ্ট করা কিছু গোপন তথ্য! যা জানলে কাতার সম্পর্কে আপনার ধারনাই পাল্টে যাবে। Facts Qatar,clickbait,,0.3668522834777832,data/extracted_frames/Nimw7-mZTSw,live
QMO1oIhFcQI,দেশের এক সময়ের সুপার স্টার নায়িকা এখন রাস্তার বই বিক্রেতা ।Superstar Heroine Now Street Seller,clickbait,,0.8031739592552185,data/extracted_frames/QMO1oIhFcQI,live
QZY04Aq9BcQ,সৌদি সাংবাদিক জামাল খাসোগির ৪ হত্যাকারী প্রশিক্ষণ নিয়েছে যুক্তরাষ্ট্রে ||  [Jamal Khashoggi ],non_clickbait,,0.5905272364616394,data/extracted_frames/QZY04Aq9BcQ,live
S88zAu6f0m4,এবার শিপ্রার আরো একটি খারাপ ভিডিও ভাইরাল। আর রক্ষা হবেনা পড়েছে কঠিন বিপদে। Just Go | Shipra | Sinha,clickbait,,0.2305057048797607,data/extracted_frames/S88zAu6f0m4,live
U5vQZUjuQQc,আ.লীগের হয়ে নির্বাচন করবে মাশরাফি বললেন মাশরাফির বাবা। মাশরাফির এই ভুল ডিসিশনে ক্ষিপ্ত দেশবাসী,clickbait,,0.3618258237838745,data/extracted_frames/U5vQZUjuQQc,live
V0KYyTawSF4,উচ্চ আদালতে ঝুলছে অন্তত ১৩শ মামলা || Death referrence case,non_clickbait,,0.828002005815506,data/extracted_frames/V0KYyTawSF4,live
XvLBsw5pcts,মহামারিতে খাদ্যপণ্য কিনতে চাপে পড়ছেন দরিদ্র মানুষ || CAB,non_clickbait,,0.630343109369278,data/extracted_frames/XvLBsw5pcts,live
bb54rd8dRmQ,টিকার টাকা ভারত ফেরত দেবে কি না  তা জানে স্বাস্থ্য মন্ত্রণালয়  || [Mustafa Kamal],non_clickbait,,0.5492607355117798,data/extracted_frames/bb54rd8dRmQ,live
dxXhicKMUw0,অক্সফোর্ডের টিকা উদ্ভাবকেরসহ ৬ নারীর বার্বি পুতুল তৈরি ।। Barbie Doll,non_clickbait,,0.7885123491287231,data/extracted_frames/dxXhicKMUw0,live
iZDRX_wbRuo,ছয় কারণে বাংলাদেশে আসছে  প্রচুর ক্রয়াদেশ || Huge Garments Order,non_clickbait,,0.6387352347373962,data/extracted_frames/iZDRX_wbRuo,live
m1semWG1_Zo,"যুক্তরাজ্য, যুক্তরাষ্ট্রসহ ইউরোপ আমেরিকায় শুরু হয়েছে প্রসূতিদের টিকা || Corona  Vaccine",non_clickbait,,0.5644755363464355,data/extracted_frames/m1semWG1_Zo,live
o_O4xdi57pQ,এই মাত্র পাওয়া! আদালতে র‌্যাবের সাথে তেরামি করে কঠিন ধোলাই খেল ইরফান! ও রক্ষা পেলনা হাজি সেলিমও,clickbait,,0.2504689693450928,data/extracted_frames/o_O4xdi57pQ,live
p5BwMlHIT6E,স্পেনে মুসলিম সাম্রাজ্য পতন | Islam in Spain and it's Importance | Eagle Eyes,non_clickbait,,0.945585746318102,data/extracted_frames/p5BwMlHIT6E,live
ppnbT5J1MWc,খুশির খবর আগামীকালই খালেদা জিয়ার জামিন হবে। বললেন মওদুদ,clickbait,,0.3546041846275329,data/extracted_frames/ppnbT5J1MWc,live
rjiH8Qx2mRk,"আল আকসা, মসজিদ আল আকসা, বায়তুল মুকাদ্দাস এবং ইসলামের প্রথম কিবলা । Eagle Eyes",non_clickbait,,1.0,data/extracted_frames/rjiH8Qx2mRk,live
stXBMYLqhWk,আনুষ্ঠানিকভাবে যাত্রা শুরু করলো নেক্সাস টেলিভিশন || [Nexus Television],non_clickbait,,0.5579265654087067,data/extracted_frames/stXBMYLqhWk,live
tsbNQP6vwr4,প্রিয় এই ২ অভিনেতার মধ্যে কে সেরা ধনী।। সালমান নাকি শাহরুখ ?দেখুন (ভিডিও) ।। Forbes celeb rich list,clickbait,,0.7954452335834503,data/extracted_frames/tsbNQP6vwr4,live
unDUZmRvEhI,এই মাত্র পাওয়া! ভাস্কর্যের বিপক্ষে আন্দলোন চলবেই! কেউ থামাতে পারবে না হেফাজতের হুংকার।ও ক্ষেপেছে নুর,clickbait,,0.1986139416694641,data/extracted_frames/unDUZmRvEhI,live
v3jHYhg3vXQ,ব্রাজিলের কিছু মাথা নষ্ট করা অদ্ভুত তথ্য। যা ব্রাজিল সম্পর্কে আপনার সব ধারণা পাল্টে দিবে।,clickbait,,0.365781307220459,data/extracted_frames/v3jHYhg3vXQ,live
yRXBjfR29hY,মঙ্গলবার থেকে পদ্মা-যমুনা অববাহিকার ১২ জেলায় বন্যার শঙ্কা || Flood,non_clickbait,,0.5574232041835785,data/extracted_frames/yRXBjfR29hY,live
z2Ykeo5RCxI,ব্রেকিং ! পদত্যাগ করলেন ওবায়দুল কাদেরের ভাই আব্দুল কাদের মির্জা | কারন জানলে অবাক হবেন| Kader mirza,clickbait,,0.1497958898544311,data/extracted_frames/z2Ykeo5RCxI,live
